"APOBEC3G",NA
"APOBEC3H",NA
"APOBEC4",NA
"APOBR",0.287486937476577
"APOC1",0.114296631332706
"APOC2",NA
"APOC3",0.5562299935606
"APOC4",NA
"APOD",0.101950285892678
"APOE",0.193474765734517
"APOF",0.250929383273857
"APOH",0.0185981893005505
"APOL1",0.0795332679216127
"APOL2",1.39293357168366e-07
"APOL3",NA
"APOL4",NA
"APOL5",NA
"APOL6",NA
"APOLD1",NA
"APOM",0.045904761335435
"APOO",0.33165032011523
"APOOL",0.995127537137882
"APP",0.994652320884648
"APPBP2",NA
"APPL1",0.116643917162382
"APPL2",0.300210121556629
"APRT",0.856151585697013
"APTX",NA
"AQP1",0.41205715224409
"AQP10",NA
"AQP11",NA
"AQP12A",NA
"AQP12B",NA
"AQP2",NA
"AQP3",NA
"AQP4",0.660603417341091
"AQP5",NA
"AQP6",NA
"AQP7",NA
"AQP8",NA
"AQP9",NA
"AQR",0.362611374187918
"AR",NA
"ARAF",0.256135171747665
"ARAP1",0.446029076097617
"ARAP2",NA
"ARAP3",NA
"ARC",NA
"ARCN1",0.16918357002937
"AREG",NA
"AREL1",NA
"ARF1",0.817198913539108
"ARF3",0.115743650076101
"ARF4",0.252669346112895
"ARF5",0.116638542040775
"ARF6",0.868813099359717
"ARFGAP1",0.993508729234283
"ARFGAP2",0.915168885386269
"ARFGAP3",0.883743619447286
"ARFGEF1",0.268076970546936
"ARFGEF2",0.98124915814409
"ARFGEF3",0.444822393645556
"ARFIP1",0.264270571062478
"ARFIP2",0.450441288551573
"ARFRP1",NA
"ARG1",0.692117381417622
"ARG2",NA
"ARGFX",NA
"ARGLU1",0.174893949786951
"ARHGAP1",0.069247225783408
"ARHGAP10",NA
"ARHGAP11A",NA
"ARHGAP11B",NA
"ARHGAP12",0.0883849888180046
"ARHGAP15",NA
"ARHGAP17",0.00264440798210952
"ARHGAP18",0.607205191457693
"ARHGAP19",NA
"ARHGAP20",NA
"ARHGAP21",0.977894828319668
"ARHGAP22",NA
"ARHGAP23",0.948232905390101
"ARHGAP24",NA
"ARHGAP25",3.38375558011109e-06
"ARHGAP26",0.961811575649288
"ARHGAP27",NA
"ARHGAP28",NA
"ARHGAP29",NA
"ARHGAP30",NA
"ARHGAP31",6.94108664865028e-05
"ARHGAP32",0.660465569703623
"ARHGAP33",NA
"ARHGAP35",0.934423723817254
"ARHGAP36",NA
